node_a,node_b,score_mean,score_p75,score_max,pair_count,human_action,human_notes
L3_N22d9d7b1,L3_N53ff6178,0.18677093088626862,0.18677093088626862,0.1867709338602113,1,keep,
L3_N22d9d7b1,L3_N578f3b8a,0.2045910656452179,0.2045910656452179,0.2045910675726445,1,keep,
L3_N22d9d7b1,L3_N62ed0091,0.3015657067298889,0.32451140880584717,0.347457132915772,2,keep,
L3_N22d9d7b1,L3_N792037db,0.18206453323364258,0.18206453323364258,0.1820645265665156,1,keep,
L3_N22d9d7b1,L3_N7e9ff5f6,0.17767761647701263,0.17767761647701263,0.1776776230383591,1,keep,
L3_N22d9d7b1,L3_N8283673b,0.17879068851470947,0.17933203279972076,0.1798733767126654,2,keep,
L3_N22d9d7b1,L3_N84a28744,0.21625742316246033,0.21625742316246033,0.2162574273383001,1,keep,
L3_N22d9d7b1,L3_N888d7345,0.5604180097579956,0.571546733379364,0.5826754540268019,2,keep,
L3_N22d9d7b1,L3_Nb328f7fc,0.18894247710704803,0.1891772598028183,0.1894120425600431,2,keep,
L3_N22d9d7b1,L3_Nb394347b,0.3027063310146332,0.31196358799934387,0.3212208353902971,2,keep,
L3_N22d9d7b1,L3_Nb3d3c087,0.24941594898700714,0.2610611021518707,0.2727062261142525,2,keep,
L3_N22d9d7b1,L3_Nb67e0092,0.1773737370967865,0.1773737370967865,0.1773737428315076,1,keep,
L3_N22d9d7b1,L3_Nc3d125b3,0.15192461013793945,0.15192461013793945,0.1519246141702967,1,keep,
L3_N22d9d7b1,L3_Nce212504,0.1994170993566513,0.201243594288826,0.203070085235135,2,keep,
L3_N22d9d7b1,L3_Ne7b47d1e,0.27564841508865356,0.2850652039051056,0.2944819928878677,2,keep,
L3_N22d9d7b1,L3_Ned79e54c,0.3624398708343506,0.37240469455718994,0.3823695469494725,2,keep,
L3_N22d9d7b1,L3_Nf8276134,0.17358508706092834,0.17358508706092834,0.173585092750586,1,keep,
L3_N22dcecc8,L3_N2d02331f,0.21735313534736633,0.22595852613449097,0.2345639053003651,2,keep,
L3_N22dcecc8,L3_N33c0e278,0.35491061210632324,0.35971155762672424,0.3645125330217684,2,keep,
L3_N22dcecc8,L3_N3ba23cb1,0.23917274177074432,0.23917274177074432,0.2391727490727024,1,keep,
L3_N22dcecc8,L3_N571de1aa,0.416021466255188,0.416021466255188,0.4160214573421177,1,keep,
L3_N22dcecc8,L3_N8f8e91cf,0.31089258193969727,0.31089258193969727,0.310892593219945,1,keep,
L3_N22dcecc8,L3_Nb2d030f0,0.3877356946468353,0.4081970453262329,0.4286584345459712,2,keep,
L3_N22dcecc8,L3_Nb328f7fc,0.16575923562049866,0.16765476763248444,0.1695502900100372,2,keep,
L3_N22dcecc8,L3_Nca0d54be,0.288593053817749,0.30414021015167236,0.3196873485189744,2,keep,
L3_N22dcecc8,L3_Nf8bb4ea7,0.19588243961334229,0.19588243961334229,0.195882446254679,1,keep,
L3_N252b74e4,L3_N303eccc1,0.18955178558826447,0.18955178558826447,0.1895517891540467,1,keep,
L3_N252b74e4,L3_N48dcd88a,0.3353791832923889,0.3353791832923889,0.3353791925698863,1,keep,
L3_N252b74e4,L3_N4c90cbd7,0.18653030693531036,0.18653030693531036,0.1865303032654473,1,keep,
L3_N252b74e4,L3_N51765af4,0.6655551195144653,0.6762863397598267,0.6870175356398927,2,keep,
L3_N252b74e4,L3_N640a2992,0.19604018330574036,0.19604018330574036,0.1960401782811197,1,keep,
L3_N252b74e4,L3_N74ff71bd,0.19368846714496613,0.19368846714496613,0.1936884621437443,1,keep,
L3_N252b74e4,L3_N7c0dd099,0.6834663152694702,0.7101141214370728,0.7367619032884597,2,keep,
L3_N252b74e4,L3_N97559905,0.23917274177074432,0.23917274177074432,0.2391727490727024,1,keep,
L3_N252b74e4,L3_Na1b5b8e4,0.5933032035827637,0.6255903840065002,0.6578776166428312,2,keep,
L3_N252b74e4,L3_Na5cf0ba6,0.1879127472639084,0.1879127472639084,0.1879127512685227,1,keep,
L3_N252b74e4,L3_Nc594b785,0.3336446285247803,0.3336446285247803,0.3336446195081187,1,keep,
L3_N252b74e4,L3_Nccfe417c,0.3194681406021118,0.3194681406021118,0.3194681419616206,1,keep,
L3_N252b74e4,L3_Nd003c070,0.51894611120224,0.5568721294403076,0.5947981726253616,2,keep,
L3_N252b74e4,L3_Nd551ce89,0.1947965919971466,0.1947965919971466,0.1947965909591029,1,keep,
L3_N252b74e4,L3_Ne5a02d74,0.18843291699886322,0.18843291699886322,0.1884329145020144,1,keep,
L3_N252b74e4,L3_Nf3b017a0,0.1732093244791031,0.1732093244791031,0.1732093232562071,1,keep,
L3_N27ba78e2,L3_N2c29b561,0.1659495085477829,0.1659495085477829,0.1659495080069371,1,keep,
L3_N27ba78e2,L3_N3810ecfd,0.17035868763923645,0.17035868763923645,0.1703586895289015,1,keep,
L3_N27ba78e2,L3_N4888066d,0.15716566145420074,0.15716566145420074,0.1571656666806624,1,keep,
L3_N27ba78e2,L3_N48dcd88a,0.17873048782348633,0.17873048782348633,0.1787304924884156,1,keep,
L3_N27ba78e2,L3_N571de1aa,0.19951562583446503,0.19951562583446503,0.1995156247316181,1,keep,
L3_N27ba78e2,L3_N724f0a0b,0.160443976521492,0.160443976521492,0.160443974603226,1,keep,
L3_N27ba78e2,L3_N8283673b,0.14617155492305756,0.14617155492305756,0.1461715565324733,1,keep,
L3_N27ba78e2,L3_N82cdf37d,0.17646168172359467,0.17646168172359467,0.1764616812668827,1,keep,
L3_N27ba78e2,L3_N8f8e91cf,0.19180302321910858,0.19180302321910858,0.191803027563545,1,keep,
L3_N27ba78e2,L3_N97559905,0.17909473180770874,0.17909473180770874,0.1790947262242487,1,keep,
L3_N27ba78e2,L3_N9815851a,0.17773838341236115,0.17773838341236115,0.1777383903226554,1,keep,
L3_N27ba78e2,L3_N9a9d4b5c,0.18342533707618713,0.18817031383514404,0.1929152712755752,2,keep,
L3_N27ba78e2,L3_Na04441bf,0.16313733160495758,0.16313733160495758,0.1631373278193842,1,keep,
L3_N27ba78e2,L3_Na5cf0ba6,0.1718733012676239,0.1718733012676239,0.1718733052410052,1,keep,
L3_N27ba78e2,L3_Nba68b284,0.1557367444038391,0.1557367444038391,0.1557367379119989,1,keep,
L3_N27ba78e2,L3_Nc3d125b3,0.1617039442062378,0.1617039442062378,0.161703941441257,1,keep,
L3_N27ba78e2,L3_Nc3e4e468,0.4093310832977295,0.4566781222820282,0.5040251475195945,2,keep,
L3_N27ba78e2,L3_Nc56580b0,0.19388651847839355,0.19388651847839355,0.193886525387571,1,keep,
L3_N27ba78e2,L3_Nc594b785,0.18805283308029175,0.18805283308029175,0.1880528370530903,1,keep,
L3_N27ba78e2,L3_Nca0d54be,0.24633854627609253,0.2755214273929596,0.3047043226389344,2,keep,
L3_N27ba78e2,L3_Nd93e3e25,0.2374316155910492,0.24586814641952515,0.2543046667226734,2,keep,
L3_N27ba78e2,L3_Ne455f9ae,0.18849290907382965,0.18849290907382965,0.1884929057888906,1,keep,
L3_N27ba78e2,L3_Nf50b9a9d,0.34455758333206177,0.3693724274635315,0.3941873051917127,2,keep,
L3_N27ba78e2,L3_Nf8bb4ea7,0.19337140023708344,0.19337140023708344,0.1933713980783108,1,keep,
L3_N29e43ee4,L3_N48dcd88a,0.43481603264808655,0.43481603264808655,0.4348160283301785,1,keep,
L3_N29e43ee4,L3_N571de1aa,0.25270551443099976,0.25270551443099976,0.2527055104021302,1,keep,
L3_N29e43ee4,L3_N595f8c05,0.3130963444709778,0.3130963444709778,0.3130963502275835,1,keep,
L3_N29e43ee4,L3_N5c977f92,0.19110670685768127,0.19110670685768127,0.1911067032748585,1,keep,
L3_N29e43ee4,L3_N60c3ab56,0.19773231446743011,0.19773231446743011,0.1977323133419492,1,keep,
L3_N29e43ee4,L3_N640a2992,0.3062538206577301,0.3062538206577301,0.3062538284406168,1,keep,
L3_N29e43ee4,L3_N90c2cae1,0.34852999448776245,0.34852999448776245,0.3485300092898962,1,keep,
L3_N29e43ee4,L3_Nc594b785,0.2686336636543274,0.2686336636543274,0.2686336559608152,1,keep,
L3_N29e43ee4,L3_Nd551ce89,0.2828732430934906,0.2911263704299927,0.2993795138418868,2,keep,
L3_N29e43ee4,L3_Ne96a4ba3,0.16450385749340057,0.16450385749340057,0.1645038547345892,1,keep,
L3_N2c29b561,L3_N3810ecfd,0.21494460105895996,0.22746139764785767,0.2399781964212617,2,keep,
L3_N2c29b561,L3_N4888066d,0.1945911943912506,0.19595545530319214,0.1973197146792843,2,keep,
L3_N2c29b561,L3_N55664f5d,0.2493690401315689,0.26464560627937317,0.2799222001897054,2,keep,
L3_N2c29b561,L3_N5b8fd671,0.18471463024616241,0.1882787048816681,0.1918427906608591,2,keep,
L3_N2c29b561,L3_N724f0a0b,0.27617186307907104,0.29088088870048523,0.3055899526508302,2,keep,
L3_N2c29b561,L3_N8b934feb,0.19233958423137665,0.19233958423137665,0.1923395805001366,1,keep,
L3_N2c29b561,L3_N9815851a,0.19661149382591248,0.19661149382591248,0.1966114998154416,1,keep,
L3_N2c29b561,L3_Na5cf0ba6,0.18727196753025055,0.18727196753025055,0.1872719733787438,1,keep,
L3_N2c29b561,L3_Nb28e82d6,0.19243888556957245,0.19243888556957245,0.1924388827213104,1,keep,
L3_N2c29b561,L3_Nb328f7fc,0.15142010152339935,0.15142010152339935,0.1514201050156939,1,keep,
L3_N2c29b561,L3_Nbf5cb6ef,0.16885998845100403,0.16885998845100403,0.1688599909648909,1,keep,
L3_N2c29b561,L3_Nc3d125b3,0.24789978563785553,0.24789978563785553,0.2478997806471237,1,keep,
L3_N2c29b561,L3_Nc3e4e468,0.16657288372516632,0.16657288372516632,0.1665728887021166,1,keep,
L3_N2c29b561,L3_Nd3c80123,0.18205444514751434,0.18205444514751434,0.182054440810063,1,keep,
L3_N2c29b561,L3_Ne78d3c45,0.192994624376297,0.192994624376297,0.192994626851966,1,keep,
L3_N2c29b561,L3_Ne96a4ba3,0.17686545848846436,0.1790008246898651,0.181136170352731,2,keep,
L3_N2c29b561,L3_Nea04744e,0.6780563592910767,0.7304617762565613,0.7828671543286876,2,keep,
L3_N2c29b561,L3_Nea54495c,0.1795186847448349,0.18018606305122375,0.1808534447759586,2,keep,
L3_N2c29b561,L3_Nf50b9a9d,0.17239663004875183,0.17239663004875183,0.1723966259467139,1,keep,
L3_N2d02331f,L3_N571de1aa,0.5065703988075256,0.5065703988075256,0.5065704161230259,1,keep,
L3_N2d02331f,L3_N77a3b68b,0.1820140928030014,0.1820140928030014,0.1820140966482794,1,keep,
L3_N2d02331f,L3_N8f8e91cf,0.4223769009113312,0.48209965229034424,0.504389295494039,3,keep,
L3_N2d02331f,L3_N9a9d4b5c,0.2976856827735901,0.3224640488624573,0.3472424483168926,2,keep,
L3_N2d02331f,L3_Nb0e7dd4f,0.17844711244106293,0.17844711244106293,0.1784471192928885,1,keep,
L3_N2d02331f,L3_Nb2d030f0,0.23963303864002228,0.23963303864002228,0.2396330450838942,1,keep,
L3_N2d02331f,L3_Nb328f7fc,0.2285577803850174,0.24324515461921692,0.273609921989814,3,keep,
L3_N2d02331f,L3_Nc5166684,0.20926478505134583,0.20926478505134583,0.209264791624966,1,keep,
L3_N2d02331f,L3_Nc56580b0,0.26703038811683655,0.2859780788421631,0.3049257796161914,2,keep,
L3_N2d02331f,L3_Nca0d54be,0.2392878383398056,0.2392878383398056,0.239287833162844,1,keep,
L3_N2d02331f,L3_Nd3c80123,0.2942590117454529,0.2942590117454529,0.2942590080239162,1,keep,
L3_N2d02331f,L3_Nd571b089,0.1833268254995346,0.1850939840078354,0.186861148466376,2,keep,
L3_N2d02331f,L3_Ne55e384d,0.18903256952762604,0.18903256952762604,0.1890325666175238,1,keep,
L3_N2d02331f,L3_Nf8bb4ea7,0.5740671157836914,0.5838008522987366,0.5935345673494025,2,keep,
L3_N303eccc1,L3_N48dcd88a,0.33103853464126587,0.33103853464126587,0.3310385211676518,1,keep,
L3_N303eccc1,L3_N4c90cbd7,0.5001075267791748,0.5175694227218628,0.5350312922562512,2,keep,
L3_N303eccc1,L3_N51765af4,0.18003509938716888,0.18003509938716888,0.1800351025873526,1,keep,
L3_N303eccc1,L3_N55664f5d,0.35430771112442017,0.35430771112442017,0.3543077220931798,1,keep,
L3_N303eccc1,L3_N571de1aa,0.3336446285247803,0.3336446285247803,0.3336446195081187,1,keep,
L3_N303eccc1,L3_N74ff71bd,0.3739142417907715,0.41007110476493835,0.4462279681858815,2,keep,
L3_N303eccc1,L3_N82cdf37d,0.18323367834091187,0.18323367834091187,0.1832336834285005,1,keep,
L3_N303eccc1,L3_N8458a8a8,0.5241402387619019,0.5241402387619019,0.5241402167776605,1,keep,
L3_N303eccc1,L3_N86ef6403,0.2586382031440735,0.2586382031440735,0.25863820859839,1,keep,
L3_N303eccc1,L3_N8b934feb,0.22400222718715668,0.23405873775482178,0.2441152591176966,2,keep,
L3_N303eccc1,L3_N965cfc12,0.3491796851158142,0.3654618561267853,0.3817440348252242,2,keep,
L3_N303eccc1,L3_N9815851a,0.2579546570777893,0.2579546570777893,0.257954651783879,1,keep,
L3_N303eccc1,L3_N9ecfe06c,0.2586382031440735,0.2586382031440735,0.25863820859839,1,keep,
L3_N303eccc1,L3_Nb67e0092,0.3551613986492157,0.3551613986492157,0.3551613971874162,1,keep,
L3_N303eccc1,L3_Nbf5cb6ef,0.16175730526447296,0.16175730526447296,0.1617573003590576,1,keep,
L3_N303eccc1,L3_Nbf6e7bf3,0.2277466207742691,0.2277466207742691,0.227746621693831,1,keep,
L3_N303eccc1,L3_Nc594b785,0.18969149887561798,0.18969149887561798,0.1896915029587042,1,keep,
L3_N303eccc1,L3_Nc92a3618,0.17795105278491974,0.17795105278491974,0.1779510524292387,1,keep,
L3_N303eccc1,L3_Nc97533ee,0.39270102977752686,0.4042602777481079,0.4158195505725502,2,keep,
L3_N303eccc1,L3_Nccfe417c,0.3795362710952759,0.3825140595436096,0.3854918461902774,2,keep,
L3_N303eccc1,L3_Nd003c070,0.17443284392356873,0.17443284392356873,0.1744328483539393,1,keep,
L3_N303eccc1,L3_Ne5a02d74,0.2957605719566345,0.31546154618263245,0.3351624949489319,2,keep,
L3_N303eccc1,L3_Ne78d3c45,0.33472898602485657,0.33472898602485657,0.3347289933254415,1,keep,
L3_N303eccc1,L3_Nf3b017a0,0.43850287795066833,0.49332284927368164,0.5481428752898373,2,keep,
L3_N303eccc1,L3_Nf50b9a9d,0.17850784957408905,0.17850784957408905,0.1785078479400089,1,keep,
L3_N32b417e2,L3_N33c0e278,0.16804374754428864,0.16804374754428864,0.1680437410415609,1,keep,
L3_N32b417e2,L3_N3494c85c,0.2783049941062927,0.2841606140136719,0.2900162303192957,2,keep,
L3_N32b417e2,L3_N3ba23cb1,0.196965754032135,0.196965754032135,0.1969657486956282,1,keep,
L3_N32b417e2,L3_N4da94e7a,0.18487374484539032,0.18487374484539032,0.1848737456338144,1,keep,
L3_N32b417e2,L3_N571de1aa,0.18684110045433044,0.18684110045433044,0.186841101812046,1,keep,
L3_N32b417e2,L3_N97559905,0.4073275923728943,0.43930545449256897,0.4712832834778493,2,keep,
L3_N32b417e2,L3_Nb2d030f0,0.17777889966964722,0.17777889966964722,0.1777789002039778,1,keep,
L3_N32b417e2,L3_Nc3d125b3,0.19094741344451904,0.19094741344451904,0.1909474199937887,1,keep,
L3_N32b417e2,L3_Nc594b785,0.26999226212501526,0.26999226212501526,0.2699922550771128,1,keep,
L3_N32b417e2,L3_Nc92a3618,0.19307397305965424,0.19307397305965424,0.1930739701874828,1,keep,
L3_N32b417e2,L3_Nd290d812,0.18410947918891907,0.18410947918891907,0.1841094781064001,1,keep,
L3_N33c0e278,L3_N3494c85c,0.18275009095668793,0.18275009095668793,0.1827500873290662,1,keep,
L3_N33c0e278,L3_N3ba23cb1,0.1840491145849228,0.1840491145849228,0.1840491091608569,1,keep,
L3_N33c0e278,L3_N571de1aa,0.5515261292457581,0.5789368748664856,0.606347592713803,2,keep,
L3_N33c0e278,L3_Nb2d030f0,0.24149972200393677,0.24698834121227264,0.2524769465188869,2,keep,
L3_N33c0e278,L3_Nca0d54be,0.27636441588401794,0.2919725477695465,0.3075806862375977,2,keep,
L3_N33c0e278,L3_Nd290d812,0.18214520812034607,0.18214520812034607,0.1821452085172098,1,keep,
L3_N33c0e278,L3_Nf3b017a0,0.17028497159481049,0.17028497159481049,0.1702849741881129,1,keep,
L3_N3494c85c,L3_N3ba23cb1,0.21811841428279877,0.21811841428279877,0.2181184215955387,1,keep,
L3_N3494c85c,L3_N571de1aa,0.19637517631053925,0.19637517631053925,0.1963751782538109,1,keep,
L3_N3494c85c,L3_N578f3b8a,0.2956221103668213,0.3110438883304596,0.3264656918779444,2,keep,
L3_N3494c85c,L3_N97559905,0.7317412495613098,0.769505500793457,0.8072697905500292,2,keep,
L3_N3494c85c,L3_Nc3d125b3,0.1890925019979477,0.1890925019979477,0.1890924996799233,1,keep,
L3_N3494c85c,L3_Nc594b785,0.4545961320400238,0.4545961320400238,0.4545961419613075,1,keep,
L3_N3810ecfd,L3_N4888066d,0.1814882457256317,0.18531034886837006,0.1891324517745872,2,keep,
L3_N3810ecfd,L3_N48dcd88a,0.33480536937713623,0.3394116163253784,0.344017820117793,2,keep,
L3_N3810ecfd,L3_N4c90cbd7,0.19475705921649933,0.19475705921649933,0.1947570583468223,1,keep,
L3_N3810ecfd,L3_N55fb6992,0.3425101935863495,0.3425101935863495,0.342510206180609,1,keep,
L3_N3810ecfd,L3_N724f0a0b,0.16587767004966736,0.16587767004966736,0.1658776660096827,1,keep,
L3_N3810ecfd,L3_N8283673b,0.20468127727508545,0.2124457210302353,0.2202101450351136,2,keep,
L3_N3810ecfd,L3_N9815851a,0.21217435598373413,0.21491384506225586,0.2176533211436651,2,keep,
L3_N3810ecfd,L3_Na04441bf,0.18381667137145996,0.18444570899009705,0.1850747412896635,2,keep,
L3_N3810ecfd,L3_Na6c4ae61,0.1614803522825241,0.1614803522825241,0.161480353366533,1,keep,
L3_N3810ecfd,L3_Nb28e82d6,0.18711167573928833,0.18711167573928833,0.1871116814259224,1,keep,
L3_N3810ecfd,L3_Nba68b284,0.20570075511932373,0.20998957753181458,0.2142783979545794,2,keep,
L3_N3810ecfd,L3_Nc3d125b3,0.15067395567893982,0.15067395567893982,0.150673950966518,1,keep,
L3_N3810ecfd,L3_Nc3e4e468,0.17752569913864136,0.17752569913864136,0.17752569199822,1,keep,
L3_N3810ecfd,L3_Nea04744e,0.24158701300621033,0.242621511220932,0.2436560209474988,2,keep,
L3_N3810ecfd,L3_Nf3b017a0,0.1861792355775833,0.1861792355775833,0.1861792332842507,1,keep,
L3_N3810ecfd,L3_Nf50b9a9d,0.16598384082317352,0.16598384082317352,0.1659838396765974,1,keep,
L3_N3ab0a1a9,L3_N55fb6992,0.23292934894561768,0.23731619119644165,0.2417030416737541,2,keep,
L3_N3ab0a1a9,L3_N71ce64b1,0.14859041571617126,0.14882664382457733,0.1490628940369422,2,keep,
L3_N3ab0a1a9,L3_N724f0a0b,0.1506437212228775,0.1506437212228775,0.1506437149139517,1,keep,
L3_N3ab0a1a9,L3_N77a3b68b,0.4650026559829712,0.6010148525238037,0.6872752650340147,4,keep,
L3_N3ab0a1a9,L3_N8458a8a8,0.3055528700351715,0.3283270299434662,0.3511011856266118,2,keep,
L3_N3ab0a1a9,L3_N84a28744,0.1701517403125763,0.1710480898618698,0.1719444424759883,2,keep,
L3_N3ab0a1a9,L3_N9a9d4b5c,0.1626899689435959,0.1626899689435959,0.1626899639010595,1,keep,
L3_N3ab0a1a9,L3_Na5cf0ba6,0.18084320425987244,0.18110577762126923,0.1813683465395594,2,keep,
L3_N3ab0a1a9,L3_Na6c4ae61,0.15915793180465698,0.16099511086940765,0.1628323010545403,2,keep,
L3_N3ab0a1a9,L3_Nb0e7dd4f,0.282320499420166,0.3402259647846222,0.363877258101961,4,keep,
L3_N3ab0a1a9,L3_Nb1103d45,0.14644211530685425,0.14644211530685425,0.1464421159975282,1,keep,
L3_N3ab0a1a9,L3_Nb148a883,0.4600825905799866,0.5175051093101501,0.6929016542339679,4,keep,
L3_N3ab0a1a9,L3_Nb328f7fc,0.19254440069198608,0.19769303500652313,0.2061110626015986,5,keep,
L3_N3ab0a1a9,L3_Nc21e1f2f,0.135575070977211,0.13644397258758545,0.1373128685923861,2,keep,
L3_N3ab0a1a9,L3_Nc56580b0,0.17986761033535004,0.18047665059566498,0.1810856897482127,2,keep,
L3_N3ab0a1a9,L3_Nca0d54be,0.1669173240661621,0.1669173240661621,0.1669173238771792,1,keep,
L3_N3ab0a1a9,L3_Nd3c80123,0.18438488245010376,0.18689845502376556,0.1894120425600431,2,keep,
L3_N3ab0a1a9,L3_Nd571b089,0.18359865248203278,0.18607322871685028,0.1926572815371167,3,keep,
L3_N3ab0a1a9,L3_Ne6cde812,0.18285386264324188,0.1896815150976181,0.1898311837816004,4,keep,
L3_N3ab0a1a9,L3_Ne96a4ba3,0.19255802035331726,0.19255802035331726,0.1925580206403794,1,keep,
L3_N3ab0a1a9,L3_Ned79e54c,0.1738813817501068,0.17455212771892548,0.1793880501101848,4,keep,
L3_N3ab0a1a9,L3_Nef0fcc52,0.15352356433868408,0.1555727869272232,0.1576220130686394,2,keep,
L3_N3ab0a1a9,L3_Nf8bb4ea7,0.18347954750061035,0.18407109379768372,0.1846626425037699,2,keep,
L3_N3ba23cb1,L3_N4da94e7a,0.21928073465824127,0.21928073465824127,0.2192807389275586,1,keep,
L3_N3ba23cb1,L3_N571de1aa,0.19339343905448914,0.19550395011901855,0.1976144680120243,2,keep,
L3_N3ba23cb1,L3_N578f3b8a,0.18630965054035187,0.18630965054035187,0.1863096513741268,1,keep,
L3_N3ba23cb1,L3_N71ce64b1,0.17193427681922913,0.17193427681922913,0.1719342801310931,1,keep,
L3_N3ba23cb1,L3_N82cdf37d,0.19433000683784485,0.19500760734081268,0.1956852052988229,2,keep,
L3_N3ba23cb1,L3_N888d7345,0.18559707701206207,0.18559707701206207,0.1855970749415596,1,keep,
L3_N3ba23cb1,L3_N8f8e91cf,0.1927168220281601,0.1927168220281601,0.192716829010619,1,keep,
L3_N3ba23cb1,L3_N97559905,0.1861591637134552,0.1861591637134552,0.1861591668079806,1,keep,
L3_N3ba23cb1,L3_N9a9d4b5c,0.16650676727294922,0.16650676727294922,0.1665067673220085,1,keep,
L3_N3ba23cb1,L3_Na7c6a537,0.2480190396308899,0.2605885863304138,0.2731581343186006,2,keep,
L3_N3ba23cb1,L3_Nb328f7fc,0.15777039527893066,0.1602085828781128,0.1626467555468928,2,keep,
L3_N3ba23cb1,L3_Nb67e0092,0.22712460160255432,0.23739761114120483,0.2476706296494213,2,keep,
L3_N3ba23cb1,L3_Nc5166684,0.18571756780147552,0.18571756780147552,0.185717560383509,1,keep,
L3_N3ba23cb1,L3_Nc594b785,0.3773057758808136,0.40338051319122314,0.4294552217896716,2,keep,
L3_N3ba23cb1,L3_Nc92a3618,0.1917966604232788,0.19310878217220306,0.1944209002173547,2,keep,
L3_N3ba23cb1,L3_Ncc6e46eb,0.15306580066680908,0.15306580066680908,0.15306579426272,1,keep,
L3_N3ba23cb1,L3_Nd551ce89,0.18119674921035767,0.18119674921035767,0.1811967435465543,1,keep,
L3_N3ba23cb1,L3_Ne55e384d,0.22241587936878204,0.22241587936878204,0.2224158800410769,1,keep,
L3_N3ba23cb1,L3_Ne5a02d74,0.19083915650844574,0.1924024522304535,0.1939657286073562,2,keep,
L3_N3ba23cb1,L3_Nef0fcc52,0.1647377908229828,0.1647377908229828,0.1647377875414031,1,keep,
L3_N3ba23cb1,L3_Nf8bb4ea7,0.16977877914905548,0.17062151432037354,0.1714642300836291,2,keep,
L3_N3ba23cb1,L3_Nfc162f8c,0.2166064828634262,0.2166064828634262,0.2166064839287901,1,keep,
L3_N42402ab1,L3_N4b540045,0.17268618941307068,0.17268618941307068,0.1726861826578077,1,keep,
L3_N42402ab1,L3_N53ff6178,0.2255437672138214,0.24197708070278168,0.2584103850675349,2,keep,
L3_N42402ab1,L3_N724f0a0b,0.1738698035478592,0.17707878351211548,0.1802877484351486,2,keep,
L3_N42402ab1,L3_N792037db,0.3161463737487793,0.33212366700172424,0.3481009681294894,2,keep,
L3_N42402ab1,L3_N7e9ff5f6,0.18239817023277283,0.18510541319847107,0.1878126712956924,2,keep,
L3_N42402ab1,L3_N8283673b,0.16888931393623352,0.17082075774669647,0.1727522168757011,2,keep,
L3_N42402ab1,L3_N84a28744,0.1891324520111084,0.1891324520111084,0.1891324517745872,1,keep,
L3_N42402ab1,L3_N888d7345,0.19735732674598694,0.19796663522720337,0.1985759232687798,2,keep,
L3_N42402ab1,L3_Nb1103d45,0.20879784226417542,0.20879784226417542,0.2087978453913761,1,keep,
L3_N42402ab1,L3_Nb394347b,0.17200033366680145,0.17200033366680145,0.172000334668703,1,keep,
L3_N42402ab1,L3_Nb3d3c087,0.5570573806762695,0.5779710412025452,0.5988846405104074,2,keep,
L3_N42402ab1,L3_Nc3d125b3,0.17851796746253967,0.17851796746253967,0.1785179690744046,1,keep,
L3_N42402ab1,L3_Nce212504,0.2043839991092682,0.2084573656320572,0.2125307328147483,2,keep,
L3_N42402ab1,L3_Ne7b47d1e,0.23354724049568176,0.23957712948322296,0.2456070262374001,2,keep,
L3_N42402ab1,L3_Nf8276134,0.1681320071220398,0.17277313768863678,0.1774142643674661,2,keep,
L3_N4888066d,L3_N48dcd88a,0.25567427277565,0.25567427277565,0.2556742665841434,1,keep,
L3_N4888066d,L3_N55664f5d,0.366380512714386,0.3755203187465668,0.3846600918931416,2,keep,
L3_N4888066d,L3_N5b8fd671,0.18853290379047394,0.18853290379047394,0.1885328967844982,1,keep,
L3_N4888066d,L3_N71ce64b1,0.1627306342124939,0.1627306342124939,0.162730631076034,1,keep,
L3_N4888066d,L3_N74ff71bd,0.17826491594314575,0.17826491594314575,0.1782649145518552,1,keep,
L3_N4888066d,L3_N7c0dd099,0.17963074147701263,0.17963074147701263,0.1796307410609618,1,keep,
L3_N4888066d,L3_N8b934feb,0.17948918044567108,0.17948918044567108,0.1794891779944575,1,keep,
L3_N4888066d,L3_N9815851a,0.1655375361442566,0.1655375361442566,0.1655375335514627,1,keep,
L3_N4888066d,L3_Na04441bf,0.5220406651496887,0.5827807784080505,0.6435208459007661,2,keep,
L3_N4888066d,L3_Na5cf0ba6,0.18284077942371368,0.18284077942371368,0.1828407826754109,1,keep,
L3_N4888066d,L3_Na6c4ae61,0.17480836808681488,0.17480836808681488,0.1748083744251941,1,keep,
L3_N4888066d,L3_Nb28e82d6,0.5623725652694702,0.574131965637207,0.585891324497175,2,keep,
L3_N4888066d,L3_Nb328f7fc,0.17372217774391174,0.17372217774391174,0.1737221804968366,1,keep,
L3_N4888066d,L3_Nc21e1f2f,0.14472046494483948,0.14472046494483948,0.1447204622475101,1,keep,
L3_N4888066d,L3_Nc3e4e468,0.1526818871498108,0.1526818871498108,0.1526818858603294,1,keep,
L3_N4888066d,L3_Nc594b785,0.1902300864458084,0.1902300864458084,0.1902300883966436,1,keep,
L3_N4888066d,L3_Ne78d3c45,0.20245006680488586,0.20550720393657684,0.2085643365542425,2,keep,
L3_N4888066d,L3_Ne96a4ba3,0.18103520572185516,0.18103520572185516,0.1810352064780442,1,keep,
L3_N4888066d,L3_Nea04744e,0.1652717888355255,0.1652717888355255,0.1652717916022786,1,keep,
L3_N4888066d,L3_Nea54495c,0.18779265880584717,0.18779265880584717,0.1877926534386895,1,keep,
L3_N4888066d,L3_Nef0fcc52,0.18339481949806213,0.18339481949806213,0.1833948199525611,1,keep,
L3_N4888066d,L3_Nf8276134,0.19212104380130768,0.19212104380130768,0.1921210499780546,1,keep,
